InsDel1a	InsDel1b	InsDel1c	InsDel2a	InsDel2b	InsDel2c	InsDel3a	InsDel3b	InsDel4a	InsDel4b	InsDel5a	InsDel5b	InsDel6	InsDel7	InsDel8	InsDel9	InsDel11	InsDel13	InsDel_D	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_Aα	InsDel_Aβ	InsDel_B	InsDel14	InsDel_F	InsDel_J	InsDel_O	InsDel1d	InsDel_E	InsDel_G	InsDel_Kβ	InsDel15	InsDel16	InsDel_N
Ins3:U3:R3	6.3835625e-05	1.305e-05	5.08384863029413e-05	8.40925e-05	0	2.023e-05	4.406e-05	5.955875e-05	0.0001447675	0.00035525	1.875e-05	6.2864398142988e-05	7.883296875e-05	3.84778125e-05	4.66645077700677e-05	5.36483839954885e-05	5.2e-06	3.8785e-05	0.00023821	4.03009386466737e-05	0.000123305360216051	0.00014125875	8.966e-05	8.77757871849611e-05	0.000284042151290756	2.5645e-05	0.00017907	1.8e-06	2.8345e-05	8.32636739016195e-05	0.000122083934464813	0.000148372094193061	6.96157695213835e-05	1.08835851040768e-05	0	0	3.16545798138527e-05
Ins3:U3:R4	0.000206761875	8.2e-07	5.23081585891536e-05	9.8805e-05	3.3e-07	4.264e-05	4.079e-05	6.425e-06	7.57325e-05	0.00015838	2.88e-06	3.20770028452193e-05	5.44015625e-05	0.0002150328125	0.000114817652810627	9.46286921547545e-05	2.174e-05	3.498e-05	0.00063462	0.000399674590525919	5.75585200255687e-05	4.9219375e-05	5.717e-05	0.000281322989991655	0.000151266472763519	1.612e-05	0.00048756	1.164e-05	8.6295e-05	0.00029244860661594	0.000176086429138777	0.000179676133220372	0.000237486007335911	1.24584305131194e-05	0	0	9.33854673653663e-05
Ins3:U3:R(5,9)	0.0014661325	1.32e-06	0.000540195876183049	0.0007424975	2.83e-06	0.00014839	4.888e-05	2.8465e-05	0.000610745	0.00096615	4.63e-06	0.000130391307291654	0.0002578284375	0.0014228328125	0.000284637807061208	0.00024059116243479	0.00033611	0.000464985	0.0018452875	0.000252572602887155	0.000670903185581535	0.000109791875	0.00048198	0.000520254626414177	0.000398572501947508	0.00017667	0.00162986	0.00072789	0.000743475	0.00254845778153846	0.00140914523558646	0.000711863713316145	0.000269382760321875	0.000105748530337892	0	0	0.000614667498244765
Ins4:U1:R1	7.310625e-06	0	5.67867457335283e-06	4.175e-07	0	1.83e-06	3.26e-06	6.1e-06	2.6575e-05	0.00031166	5.055e-05	1.71315897639035e-05	1.07134375e-05	6.605e-06	3.89948855889092e-05	1.73339744131972e-05	2.73e-06	0.000130595	9.0375e-06	2.95633968345981e-05	0.00010696360325966	0.00014274875	0.00054357	3.0307588912534e-05	0.000249603443929604	1.902e-05	3.84e-06	7e-08	2.1e-07	1.05300405994898e-05	2.06424784929171e-05	0.000254099729970238	8.35831686063469e-05	8.12370750605158e-06	0	0	7.86514323683602e-09
Ins4:U1:R2	2.533e-05	9.9e-06	1.39749311475926e-05	3.705e-05	0	3.84e-06	5.27e-06	1.081875e-05	1.9475e-06	0.00020242	0.00026289	2.41154089798752e-06	1.82578125e-06	7.675e-07	1.73464817005866e-05	8.90711922771523e-06	3e-08	0.000171925	9.6e-07	9.25992675286965e-06	3.60211356506368e-05	6.2885625e-05	0.00055659	1.88235016411764e-05	7.0701313729187e-05	5.54e-06	7.19e-06	1.9e-06	1.05e-07	5.0538671054287e-06	3.87392357775924e-07	6.00485248337621e-05	0.000168493692633295	9.35551728144136e-08	0	0	3.08051443442744e-06
Ins4:U1:R3	0.00012712	2.278e-05	8.69628571723251e-08	8.69075e-05	0	2e-07	6.18e-06	8.475e-05	0.000102045	0.00034251	0.00019939	1.1285819080364e-05	2.018421875e-05	7.505625e-06	5.03068893766923e-05	2.39509456617445e-05	3.9e-07	0.001133435	5.898e-05	9.16073031245237e-05	0.000931554260564523	0.0006281575	0.0060516	5.51597056832217e-05	0.000497625930694094	1.4565e-05	0.00010773	0	2.01e-06	6.75458067505898e-05	5.20987379443222e-05	0.0004334650336866	4.3772561711192e-05	5.44179255203839e-06	0	0	7.86514323683602e-09
Ins4:U1:R4	4.97e-05	0	6.19175543066955e-06	0.00011572	8.25e-06	1.386e-05	2.088e-05	6.6875e-06	2.005e-05	2.412e-05	0.00013603	1.75865401863162e-05	1.08065625e-05	1.623125e-06	3.17668521947836e-05	3.10326168400453e-05	1.144e-05	0.00010035	3.51675e-05	9.53431472123154e-05	7.09849739416308e-05	0.00013365125	0.00060988	9.08219360268092e-05	0.000244589526468045	2.2095e-05	8.93e-05	0	1.47e-06	1.47299733001768e-05	2.71506701035526e-05	0.000163098195399379	4.74730677322622e-05	5.11434944718794e-06	0	0	3.93257161841801e-09
Ins4:U1:R(5,9)	0.000127661875	2.55e-06	2.01058125782416e-05	5.23925e-05	5.47e-06	1.524e-05	3.904e-05	4.788875e-05	9.33425e-05	1.801e-05	0.00014635	2.06256910075494e-05	3.64509375e-05	6.1084375e-06	3.91996677499865e-05	2.48203125159723e-05	6.95e-06	0.00029841	8.8385e-05	4.11048160622667e-05	0.00037419560853341	0.00035400125	0.00139933	0.000111879633943975	0.000357648315803778	3.934e-05	7.483e-05	0	1.497e-05	0.000142091452384657	4.70515689401558e-05	0.000273324154744957	0.000272600591644545	2.24532414754593e-06	0	0	8.5743169853574e-06
Ins4:U2:R1	2.96925e-05	4.086e-05	7.30488000247531e-06	8.458e-05	3.2e-07	1.88e-06	1.1e-07	1.3815e-05	1.94775e-05	0.00021836	4.698e-05	1.86554366423254e-06	2.64628125e-05	5.5175e-06	1.93751366220201e-05	1.69615474360024e-05	1.3e-06	4.1845e-05	7.4025e-06	1.45525036153193e-05	0.000167029332672035	0.00018624	0.00033107	0.000177743315609789	9.62001568994408e-05	1.689e-05	0.00018462	1.39e-06	2.49e-06	1.25175625691171e-05	3.32050592379364e-07	0.00034253778336116	8.0214501440427e-05	6.01871611772727e-06	0	0	2.31628468324821e-06
Ins4:U2:R2	0.000115435	5.57e-06	0.000242730726939394	0.000201535	0	5.44e-06	0.00022886	1.070125e-05	0.00027883	0.00040849	0.00057061	0.00018080426311777	3.027484375e-05	1.3576875e-05	0.000123404985309793	0.000171270828894481	2.08e-05	0.00015434	0.00026722	5.13604697562494e-05	0.000432128304300647	0.000536229375	0.00035821	0.00010420057928517	0.000229938372779941	0.00023462	0.00014093	0.00012838	1.973e-05	9.79913405184402e-05	0.000191571055096734	0.000278923321307588	0.000256571769368496	6.48649198179934e-06	0	0	2.34197748448854e-05
Ins4:U2:R3	9.725625e-05	7.93e-06	1.87839771492222e-05	8.66e-06	0	9e-07	2.279e-05	4.42075e-05	0.000175985	0.00012844	0.00010812	3.38674232566811e-05	9.1878125e-06	1.1770625e-05	3.29741362396478e-05	5.90235614126132e-05	1.75e-05	1.6255e-05	2.82475e-05	3.1167672648939e-05	0.000264464350378929	0.000372619375	0.00019934	8.27395585248325e-05	0.000170755933533938	3.088e-05	0.00032029	9e-06	2.9785e-05	3.78821310532615e-05	2.75159257551699e-05	0.000373333326519676	0.000137230450188982	4.94283163036152e-06	0	0	4.23210249002085e-05
Ins4:U2:R4	8.7455e-05	0	1.80447928632575e-05	0.000124125	9.37e-06	9.15e-06	2.409e-05	1.432e-05	4.17575e-05	2.235e-05	4.065e-05	1.33095100122082e-05	2.59409375e-05	1.0138125e-05	2.01419003433062e-05	3.23733539579465e-05	6.86e-06	2.7085e-05	1.88175e-05	1.87415766363527e-05	0.000233294320903587	0.00033772125	0.00015691	4.03216705581218e-05	4.07273554018191e-05	7.173e-05	2.035e-05	5.1e-06	5.331e-05	6.56155539112072e-05	3.94033369623512e-05	0.000342392187050597	0.000209691989286351	5.42620002323599e-06	0	0	6.60567163317734e-05
Ins4:U2:R(5,9)	0.000737745	0	3.33850408684556e-05	0.000585085	6.058e-05	2.896e-05	0	1.1025e-05	0.00012169	2.355e-05	5.5e-07	5.89196229204908e-06	8.58375e-06	0.0001033771875	0.000108062705952396	2.48903510221313e-05	2.661e-05	2.909e-05	1.01025e-05	0.000660477912188717	0.00124692281583589	0.001066485	0.00205179	0.000367745522900185	0.000396495811385382	7.7975e-05	0.00039473	2.31e-06	0.00127152	0.00198981910333591	1.99562406019998e-05	0.000852507150769944	0.000235042466675259	3.82016955658855e-05	0	0	0.00105751569905202
Ins4:U4:R1	0.00138126875	6.739e-05	0.00318225792136404	0.001868355	1.3e-07	9.33e-06	0.00322964	0.0002928475	0.0038528275	0.00414615	0.00239467	0.00294487604684259	0.0008996159375	0.0001519865625	0.00178313111178809	0.00111908748035432	0.00047715	0.0040832	0.0017641325	0.000388515222667434	0.00525009558337676	0.005920969375	0.00311716	0.00144159259284437	0.00330664024486381	0.002551955	0.00393055	0.00247157	1.195e-06	0.000750747750537044	0.00625688465396975	0.00117592364140831	0.00262139623129003	4.06965001742699e-05	0	0	9.71148561168327e-05
Ins4:U4:R2	0.000165344375	1.543e-05	8.26755883137295e-05	0.000221525	3e-07	1.424e-05	4.189e-05	1.969625e-05	0.0003740975	0.00039703	0.00030203	0.000134771201085382	0.0004704309375	3.1818125e-05	6.07637266777958e-05	0.000163030743058756	1.771e-05	0.00022112	0.0001988175	6.90720828972837e-05	0.000768639719733269	0.000609605	0.00094977	0.000208013756365715	0.000223211041099522	0.000124395	0.0003356	0.00032199	2.0825e-05	0.000200466942672478	8.30458531540789e-05	0.000255994160978415	0.000373117597586441	1.02910690095855e-05	0	0	4.7067638843639e-05
Ins4:U4:R3	0.00015672625	7.87e-06	0.000244965672368723	5.21225e-05	9.34e-06	2.35e-06	1.57e-05	0.00016161875	0.00018697	0.00017223	3e-08	6.07885246509337e-05	6.92234375e-05	4.57796875e-05	5.21993151508403e-05	0.000159981288735039	1.528e-05	3.8825e-05	0.0003313525	0.000165352409816487	0.000146472847060338	0.000184431875	0.00036287	0.000122206821480972	0.000351423408394452	2.432e-05	0.00080571	7.319e-05	2.428e-05	0.000206795812557364	9.879611958594e-05	0.00034684304122516	0.000215986871811324	8.23285520766839e-06	0	0	1.75877711347715e-05
Ins4:U4:R4	0.0004947275	1.724e-05	0.000167307840913836	0.0002356875	4e-08	8.62e-06	4.937e-05	7.863875e-05	0.00049803	0.00060965	3.34e-06	6.38778578746912e-05	0.00016922875	0.000105558125	0.000212612145939017	0.000153578879894249	1.985e-05	0.000153395	0.0009828525	0.000122276936626794	0.000388073821635061	0.000204168125	0.000253	0.000204712877307127	0.000213884033690313	9.4955e-05	0.00068915	2.901e-05	6.9545e-05	0.000491215984146668	0.000654128598634267	0.00021122936059182	0.000327625507262198	3.88565817755864e-05	0	0	5.60863364218776e-05
Ins4:U4:R(5,9)	0.001706266875	0	0.000757863907685379	0.00041606	5e-08	3.391e-05	0.00038659	0.000171785	0.00148041	0.00217944	0.00016951	0.000372811509175751	0.000120553125	0.0004344184375	0.00021144699912475	0.000326435024817027	0.00012988	0.00012014	0.0013343975	0.000210205696502656	0.000545539120774276	0.00040755875	0.00101999	0.000321915311405063	0.000819686938033222	0.000263815	0.00152016	1.2e-06	0.000125155	0.00145619510555487	0.00212115025247245	0.000981410687786719	0.000462221358055744	6.45062916555381e-05	0	0	7.26857212232201e-05
Ins(5,):U1:R1	2.0075625e-05	0	1.48532560050331e-05	6.6195e-05	0	2e-07	1.1e-07	1.23375e-06	1.41025e-05	0.00012398	2.109e-05	1.5333800341706e-06	1.7715625e-05	9.97e-06	1.96076609186946e-05	8.78705321715691e-06	3.63e-06	6.485e-06	8.115e-06	2.16126344675256e-05	0.000211848546023622	0.00097618125	0.00025203	0.00020156059087497	0.000164613038776953	1.3205e-05	0.00022816	0.00014053	1.27e-06	2.07929166009373e-05	8.82147740421176e-06	0.00156655499285953	7.07218990385512e-05	5.09875691838554e-06	0	0	7.73405751622208e-08
Ins(5,):U1:R2	6.35375e-05	0	1.65229428627418e-07	1.91975e-05	0	6.3e-07	1.5e-07	4.78125e-06	1.56e-06	8e-08	0.00022242	2.29093210793152e-06	8.2028125e-06	1.44575e-05	1.88678411824372e-05	1.12417360996825e-05	3e-08	2.441e-05	1.525e-07	3.02171298797138e-05	0.00011379826911025	0.00033725375	0.00039884	0.00011181595138979	9.14694535466483e-05	2.415e-06	4.88e-06	3.614e-05	0	1.6635086074843e-05	2.02329494289826e-05	0.000704666265374714	0.000117279895988429	5.19231209119995e-06	0	0	0
Ins(5,):U1:R3	2.5073125e-05	0	1.3914057147572e-07	4.03125e-05	0	0	1.4e-07	7.25e-07	4.13075e-05	9.98e-06	0.00018981	2.99967534219813e-06	3.368453125e-05	8.94e-06	3.58881719780125e-05	1.06658639379306e-05	5.2e-07	7.6775e-05	1.23575e-05	0.000114054061878031	0.000107437472268348	0.0002448775	0.00032418	0.00010311266898451	8.29306161153211e-05	2.4425e-05	1.572e-05	0.00019479	9.25e-07	1.17016690450431e-05	1.28835629843193e-05	0.000141629291508761	6.97666053646336e-05	3.64865173976213e-06	0	0	3.93257161841801e-09
Ins(5,):U1:R4	5.447e-05	5.03e-06	1.73230011487272e-05	7.449e-05	0	5.69e-06	1.779e-05	1.40525e-05	8.57725e-05	1.168e-05	0.000155	9.5547644560283e-06	3.115671875e-05	1.403125e-06	2.70025071417767e-05	1.16152747991973e-05	1.52e-06	0.000289355	2.47875e-05	3.89423526664804e-05	0.000161400393354069	0.000213878125	0.00138123	0.000107177738693318	8.48324063834049e-05	5.624e-05	0.00018131	0	1.53e-06	2.26810356145861e-05	4.83797713096733e-05	6.27267888954853e-05	8.54937559541821e-05	1.09147701616816e-06	0	0	3.21028929783523e-06
Ins(5,):U1:R(5,9)	0.000162114375	5.64e-06	2.18885511502742e-05	8.099e-05	0	1.01e-06	7.5e-07	1.395e-05	0.000199725	1.472e-05	5.817e-05	7.09881537481344e-06	8.522421875e-05	7.2171875e-06	5.79835112475529e-05	3.14773057680391e-05	3.35e-06	0.00018694	6.9225e-06	4.08492871651238e-05	0.000672462080750699	0.0006292425	0.00115847	0.000173359833130056	0.000249799782154854	0.000121145	0.00035841	0.00012719	4.9305e-05	9.90301048040603e-05	4.08311545095824e-05	0.000297541803005033	0.000336856660869107	7.34408106593146e-06	0	0	5.70367078963287e-05
Ins(5,):U2:R1	3.7055e-05	0	4.10464685853375e-06	4.2375e-05	0	8.1e-07	6e-08	3.96875e-06	2.7185e-05	4.12e-06	2e-08	3.394079320387e-06	2.664453125e-05	3.45e-06	6.56184083967151e-05	1.03056659062556e-05	2.4e-06	1.0265e-05	2.43425e-05	9.62453864734428e-05	9.40134070976616e-05	0.00018205375	0.00014531	2.44116457709082e-05	2.76436521532857e-05	5.0755e-05	2.42e-06	1e-08	7.12e-06	2.24909265664766e-05	4.64870829331109e-06	0.000118288301541066	3.45514638271665e-05	1.54366035143782e-05	0	0	3.17751786768175e-06
Ins(5,):U2:R2	2.4376875e-05	0	5.80042257339409e-06	1.80175e-05	0	4.11e-06	3.691e-05	4e-07	1.10075e-05	3.523e-05	8.534e-05	1.51030861411583e-05	1.319375e-05	3.5075e-06	1.31027353963939e-05	1.03067776285756e-05	4e-08	7.485e-06	2.1895e-05	2.16789213992594e-05	4.50829392274546e-05	0.000108909375	4.223e-05	3.73922730656128e-05	2.89439989623686e-05	9.13e-06	3.76e-06	3e-08	1.0305e-05	1.8359841759785e-05	4.31665770093173e-07	3.67437728403904e-05	1.41785692655136e-05	3.11850576048045e-08	0	0	3.19455901136156e-06
Ins(5,):U2:R3	1.545125e-05	0	6.72222885942073e-06	9.4125e-06	0	2.062e-05	1e-08	1.0875e-06	0.0001054425	0.00020377	3.42e-05	6.05822098187561e-06	3.7996875e-06	3.7725e-06	1.292008665936e-05	2.60020733421158e-05	2.95e-06	1.68e-06	2.61525e-05	1.44767611626249e-05	8.35509746804222e-05	7.4791875e-05	0.00013597	2.57065243726694e-05	8.91169064482438e-05	3.9035e-05	4.41e-06	0	3.724e-05	4.37528805404173e-05	3.2873008645557e-06	0.000123593521614888	5.37277273657016e-05	9.97921843353745e-07	0	0	2.38969268679201e-05
Ins(5,):U2:R4	3.846875e-05	0	0	2.13e-05	0	1.229e-05	7.1e-07	4.0125e-07	9.012e-05	5.3e-07	9e-08	5.04230605804942e-06	2.73375e-05	5.105e-06	1.68138271427244e-05	2.02389048353165e-05	2.62e-06	1.31e-05	1.424e-05	2.4533580837845e-05	6.11941230219797e-05	0.000100005	9.41e-05	4.07780621964475e-05	3.47698735751381e-05	4.695e-06	1.036e-05	0.00020981	3.256e-05	1.5645641109373e-05	1.60712486711612e-05	2.6700082253387e-05	0.000144078397472538	1.93347357149788e-06	0	0	1.92696009302482e-05
Ins(5,):U2:R(5,9)	0.001375119375	0	7.76578314548863e-06	0.0003313575	0	1.876e-05	7.21e-06	1.6875e-07	0.0001073275	1.2e-05	4e-08	6.60261937896539e-06	5.313890625e-05	3.655e-05	7.30738526171211e-05	1.17553518115153e-05	4.27e-06	1.17e-05	4.57275e-05	0.000104378873353896	0.00430898083684955	0.003543158125	0.00175942	0.000235965090773405	0.000332645155567632	5.145e-05	0.00076752	0.00042439	0.000865765	0.0014296271408334	3.99014128509202e-05	0.000576130765578222	0.000789364190619541	8.2640402652732e-06	0	0	0.000517539533555871
Ins(5,):U(3,):R1	0.005676424375	0.00053417	0.00621659202267797	0.0039094375	1.457e-05	7.84e-06	0.0126434	0.00198676125	0.0121764325	0.01467371	0.00950111	0.0142106915556011	0.00835965015625	0.00049766875	0.0118882682325019	0.00719241317376141	0.0016304	0.019294665	0.0174118625	0.000573008682583562	0.017289529363753	0.010288016875	0.01033642	0.00345832356005135	0.00999586436932137	0.00321607	0.01381089	0.00423181	1.0335e-05	0.00224911532033565	0.0155354518352979	0.00229398884420909	0.00340676829992489	9.52703509826778e-05	0	0	0.000153451566265083
Ins(5,):U(3,):R2	0.000328960625	1.059e-05	0.000365383140695241	0.000206825	0	3.254e-05	2.131e-05	8.991e-05	0.000391125	0.00067435	0.00022194	0.000353623848992808	0.000888243125	2.29828125e-05	0.000220422367427625	0.00036410128874042	0.00037633	0.000168865	0.000273495	7.59502186371139e-05	0.000986782605797278	0.00078751	0.00067697	0.00021333124964016	0.000120524831783268	0.00025337	0.00044427	0.00031242	1.4905e-05	0.000263627734544062	0.000414830805059539	0.000663749291344847	0.000227762123307719	9.29314716623175e-06	0	0	2.86723796698857e-05
Ins(5,):U(3,):R3	0.000371085	9.3e-07	8.13189677418412e-05	0.0001876375	2e-08	3.49e-06	0.00021518	4.14375e-05	0.0002433625	0.00028236	1.855e-05	0.000185938307680596	0.00015141625	2.36425e-05	0.000255303093528738	0.000112328423211227	5.23e-06	0.000122415	0.0003458525	8.38879763241621e-05	0.000246431011715982	0.000200315	0.00058623	7.76874092261576e-05	0.000199241008341027	9.3765e-05	0.00034168	0.00032772	2.618e-05	0.000108403377624825	0.000545647670103929	0.000148132645641703	0.000568530460378446	6.40852933778733e-06	0	0	9.80652275912837e-06
Ins(5,):U(3,):R4	0.00019423125	2.3e-07	0.000150828379479681	0.000253725	0	3.85e-06	2.126e-05	1.23125e-05	0.0002815975	0.00063307	2.031e-05	7.36749670872679e-05	6.328578125e-05	3.2180625e-05	6.21618463834507e-05	0.000155847905149337	2.458e-05	3.6605e-05	0.0002924675	4.51218204392055e-05	0.000344657927751399	0.000214741875	0.00012365	0.000176846452971683	0.000178106958401106	8.7615e-05	0.00015264	0.00013156	6.055e-06	0.00010449704345768	0.000145814483466858	0.000321632898231532	0.000173481331183433	5.73805059928403e-06	0	0	3.22719935579443e-05
Ins(5,):U(3,):R(5,9)	0.000496321875	4.53e-06	0.000104224984321032	0.0003686025	2.18e-06	9e-08	0.00071376	0.00012082625	0.00126126	0.00258236	1.766e-05	0.000435089806824928	7.645828125e-05	4.6471875e-05	0.000299612885475627	0.000446358734918388	4.242e-05	0.000114595	0.00022936	0.000205916420659747	0.00133694117524683	0.00090554875	0.00079624	0.000245867727949169	0.000333645233785498	0.000249365	0.0006128	5.123e-05	0.00017289	0.000452882127087876	0.000549377705091657	0.00078190283692889	0.000281620575070904	5.62890289766722e-06	0	0	0.000136392070584386
Del2:M1	0.003760838125	1.728e-05	0.00846317308229638	0.0054813575	0.00019989	0.00045216	0.01170093	0.00675896375	0.06409978	0.04182975	0.01493439	0.00867786409898997	0.00411678578125	0.00160111875	0.00825872882338825	0.0111084806155199	0.00057924	0.004691235	0.0029045825	0.0028825766485225	0.0138772661298108	0.003447979375	0.00103784	0.0311499976599315	0.00941853451973862	0.016895535	0.00314792	0.16548301	0.00144548	0.00213067957076174	0.00805409741686997	0.00479445955434047	0.00542393625460061	0.000249511645896041	0	0	0.00177684203663495
Del3:M1	0.001490143125	1.499e-05	0.00158317620739361	0.00171388	2.856e-05	0.00020351	0.00433682	0.000495225	0.0048459375	0.00659712	0.00904299	0.00381981752307464	0.0035517259375	0.000310835625	0.00657949671334359	0.00376615502207556	0.00025225	0.001752615	0.000676435	0.00325765905810023	0.0040530027169156	0.004746753125	0.00214602	0.00474359670988966	0.0015590337929127	0.01772509	0.00204426	0.0014632	0.000302235	0.000450527398142552	0.00212940724386962	0.00109144210964008	0.00103425120999759	6.31497416497292e-05	0	0	0.000466857861394906
Del3:M2	0.0044317025	1.234e-05	0.00723042240416437	0.004089785	7.01e-06	0.00074211	0.00608967	0.00086429125	0.04156639	0.02239645	0.00692764	0.00531573504342332	0.00533737109375	0.002340578125	0.00542184147284756	0.00426365187199092	0.00046255	0.001261085	0.00265221	0.0028398454879437	0.0109278441043269	0.00559215375	0.01194534	0.00331959111575937	0.00717972522168505	0.011729835	0.00206254	0.01903033	0.0007715	0.0014618824253204	0.0115833967531518	0.00245283874842489	0.00136894589044678	0.000277281939693119	0	0	0.000977675319197695
Del4:M1	0.001317018125	1.963e-05	0.00168620980057138	0.0024495575	2.46e-05	1.103e-05	0.00277472	0.0006015875	0.0086289225	0.00724477	0.00670941	0.00308489615119346	0.00540275265625	0.0003089375	0.00648844227164635	0.00316402731429256	6.872e-05	0.001304955	0.00067346	0.00289684777949217	0.00785985107674276	0.0063511725	0.00512609	0.00150970639142472	0.0036411541950437	0.01691216	0.00141767	0.00695091	0.00082102	0.000828679230421313	0.00167005952272509	0.00356448366506369	0.000699305136476321	0.000145275590851982	0	0	0.000925703763545889
